loan_amnt,term_months,int_rate,installment,annual_inc,dti,fico_range_low,open_acc,revol_util,total_acc,grade,home_ownership,purpose,verification_status,emp_length,loan_to_income,installment_to_income,defaulted
12000.0,60.0,9.8,253.79,110000.0,11.79,695.0,7.0,89.3,16.0,B,MORTGAGE,home_improvement,Not Verified,4,0.1091,0.0277,0
10000.0,36.0,7.49,311.02,85000.0,39.7,730.0,10.0,26.6,27.0,A,MORTGAGE,home_improvement,Not Verified,5,0.1176,0.0439,0
8000.0,36.0,10.78,261.08,108000.0,15.01,695.0,24.0,25.0,44.0,B,MORTGAGE,debt_consolidation,Verified,10_plus,0.0741,0.029,0
7500.0,36.0,14.85,259.44,111800.0,36.23,665.0,15.0,95.6,65.0,C,OWN,debt_consolidation,Verified,10_plus,0.0671,0.0278,0
35000.0,60.0,18.49,898.13,125000.0,18.15,660.0,38.0,68.9,49.0,D,RENT,debt_consolidation,Source Verified,2,0.28,0.0862,1
20000.0,36.0,9.17,637.58,113544.0,21.86,695.0,10.0,98.2,32.0,B,MORTGAGE,debt_consolidation,Not Verified,9,0.1761,0.0674,0
15000.0,36.0,7.49,466.53,99000.0,12.17,740.0,9.0,35.3,15.0,A,MORTGAGE,debt_consolidation,Not Verified,4,0.1515,0.0565,0
19750.0,36.0,14.85,683.2,210000.0,20.65,680.0,15.0,45.5,29.0,C,MORTGAGE,debt_consolidation,Source Verified,unknown,0.094,0.039,0
20000.0,36.0,9.17,637.58,94000.0,28.25,710.0,10.0,46.7,31.0,B,MORTGAGE,debt_consolidation,Not Verified,4,0.2128,0.0814,0
25000.0,60.0,11.99,555.99,90000.0,37.0,725.0,11.0,85.7,18.0,C,RENT,credit_card,Not Verified,2,0.2778,0.0741,1
10000.0,36.0,9.17,318.79,49000.0,21.59,660.0,11.0,68.5,29.0,B,RENT,credit_card,Not Verified,5,0.2041,0.0781,0
15000.0,36.0,5.32,451.73,47000.0,22.06,755.0,5.0,33.3,6.0,A,RENT,debt_consolidation,Not Verified,8,0.3191,0.1153,0
4125.0,36.0,26.06,166.34,69000.0,15.13,660.0,8.0,51.0,16.0,F,MORTGAGE,debt_consolidation,Source Verified,6,0.0598,0.0289,0
23000.0,36.0,11.48,758.23,66000.0,19.65,735.0,20.0,33.1,37.0,B,MORTGAGE,debt_consolidation,Not Verified,3,0.3485,0.1379,1
21000.0,36.0,10.78,685.33,80000.0,12.04,675.0,21.0,42.8,66.0,B,RENT,debt_consolidation,Not Verified,10_plus,0.2625,0.1028,0
20000.0,36.0,8.49,631.26,50000.0,26.81,685.0,14.0,75.3,25.0,B,OWN,debt_consolidation,Not Verified,unknown,0.4,0.1515,0
26000.0,36.0,7.91,813.67,85000.0,24.88,685.0,20.0,52.3,34.0,A,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.3059,0.1149,0
6000.0,36.0,13.99,205.04,100000.0,25.94,675.0,18.0,75.2,31.0,C,MORTGAGE,credit_card,Verified,8,0.06,0.0246,0
5600.0,36.0,9.8,180.18,100000.0,15.1,665.0,11.0,81.8,34.0,B,MORTGAGE,debt_consolidation,Source Verified,7,0.056,0.0216,0
20000.0,36.0,9.17,637.58,71500.0,17.49,660.0,16.0,48.4,30.0,B,MORTGAGE,debt_consolidation,Source Verified,5,0.2797,0.107,0
6000.0,36.0,10.78,195.81,79000.0,22.62,700.0,7.0,100.0,17.0,B,MORTGAGE,other,Verified,10_plus,0.0759,0.0297,0
7200.0,36.0,13.44,244.13,276000.0,7.44,680.0,10.0,76.0,25.0,C,MORTGAGE,debt_consolidation,Verified,2,0.0261,0.0106,0
24000.0,60.0,14.85,569.08,80000.0,24.3,685.0,18.0,56.3,30.0,C,MORTGAGE,credit_card,Not Verified,lt_1,0.3,0.0854,1
17000.0,60.0,13.99,395.48,48000.0,11.05,670.0,7.0,66.3,11.0,C,MORTGAGE,debt_consolidation,Source Verified,3,0.3542,0.0989,0
16800.0,36.0,10.78,548.27,55000.0,16.34,695.0,13.0,56.0,18.0,B,MORTGAGE,home_improvement,Not Verified,4,0.3055,0.1196,0
28000.0,60.0,8.49,574.33,95000.0,14.26,725.0,11.0,65.1,21.0,B,MORTGAGE,car,Not Verified,8,0.2947,0.0725,0
30000.0,60.0,20.5,803.19,90000.0,14.71,735.0,14.0,13.1,26.0,E,RENT,debt_consolidation,Verified,3,0.3333,0.1071,1
20000.0,60.0,13.99,465.27,80000.0,10.23,660.0,8.0,89.5,23.0,C,OWN,debt_consolidation,Not Verified,10_plus,0.25,0.0698,0
20000.0,60.0,19.48,524.11,68400.0,22.71,690.0,19.0,28.6,43.0,E,RENT,other,Source Verified,2,0.2924,0.0919,0
9100.0,36.0,8.49,287.23,54000.0,15.51,700.0,19.0,32.2,31.0,B,RENT,debt_consolidation,Not Verified,10_plus,0.1685,0.0638,0
20800.0,60.0,12.88,471.99,60000.0,18.72,680.0,8.0,11.0,28.0,C,RENT,debt_consolidation,Verified,8,0.3467,0.0944,1
28000.0,60.0,23.13,791.43,78000.0,20.29,660.0,14.0,26.6,45.0,F,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.359,0.1218,0
8000.0,36.0,15.77,280.35,93000.0,37.44,675.0,31.0,56.0,49.0,D,MORTGAGE,debt_consolidation,Verified,unknown,0.086,0.0362,1
7000.0,36.0,9.8,225.22,106500.0,14.49,790.0,14.0,1.8,36.0,B,RENT,debt_consolidation,Source Verified,10_plus,0.0657,0.0254,0
6000.0,36.0,11.48,197.8,270000.0,11.14,660.0,22.0,17.1,40.0,B,OWN,home_improvement,Source Verified,7,0.0222,0.0088,0
9000.0,36.0,8.49,284.07,46000.0,18.5,685.0,10.0,63.4,22.0,B,RENT,debt_consolidation,Verified,2,0.1957,0.0741,0
10800.0,36.0,9.8,347.48,50000.0,29.86,660.0,9.0,44.1,35.0,B,RENT,debt_consolidation,Source Verified,lt_1,0.216,0.0834,0
35000.0,60.0,24.24,1011.77,140000.0,10.77,680.0,21.0,37.2,27.0,F,RENT,debt_consolidation,Verified,10_plus,0.25,0.0867,0
5000.0,36.0,11.99,166.05,108250.0,29.85,705.0,31.0,6.6,68.0,C,RENT,debt_consolidation,Not Verified,2,0.0462,0.0184,0
18000.0,60.0,13.99,418.74,90500.0,29.35,660.0,19.0,66.0,30.0,C,MORTGAGE,credit_card,Verified,8,0.1989,0.0555,0
35000.0,60.0,13.44,804.27,120000.0,10.9,740.0,12.0,30.4,29.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.2917,0.0804,0
10000.0,36.0,11.99,332.1,110000.0,20.33,680.0,9.0,80.5,25.0,C,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.0909,0.0362,0
11000.0,36.0,17.27,393.66,54000.0,27.47,670.0,10.0,63.0,16.0,D,RENT,debt_consolidation,Source Verified,1,0.2037,0.0875,0
20800.0,60.0,11.99,462.58,115000.0,23.13,670.0,25.0,57.2,48.0,C,RENT,debt_consolidation,Not Verified,1,0.1809,0.0483,0
15000.0,36.0,17.97,542.07,220000.0,21.68,675.0,15.0,57.0,30.0,D,MORTGAGE,moving,Verified,4,0.0682,0.0296,0
26875.0,60.0,21.48,734.34,70000.0,19.1,720.0,7.0,75.8,21.0,E,OWN,debt_consolidation,Not Verified,6,0.3839,0.1259,1
4000.0,36.0,15.77,140.18,47000.0,30.39,685.0,12.0,57.5,16.0,D,MORTGAGE,vacation,Not Verified,6,0.0851,0.0358,0
15000.0,36.0,9.8,482.61,45760.0,13.22,705.0,6.0,72.4,13.0,B,RENT,debt_consolidation,Source Verified,lt_1,0.3278,0.1266,0
5000.0,36.0,6.99,154.37,41000.0,22.78,690.0,4.0,30.0,31.0,A,RENT,other,Not Verified,10_plus,0.122,0.0452,0
8500.0,36.0,17.27,304.2,85000.0,15.76,665.0,9.0,36.5,17.0,D,MORTGAGE,vacation,Source Verified,10_plus,0.1,0.0429,0
20000.0,36.0,14.85,691.84,90000.0,2.64,705.0,17.0,67.5,39.0,C,MORTGAGE,home_improvement,Source Verified,1,0.2222,0.0922,0
12000.0,36.0,5.32,361.38,135000.0,13.35,780.0,27.0,17.6,49.0,A,RENT,debt_consolidation,Not Verified,lt_1,0.0889,0.0321,0
9800.0,36.0,9.17,312.42,52000.0,17.29,695.0,12.0,44.7,40.0,B,RENT,debt_consolidation,Source Verified,lt_1,0.1885,0.0721,0
5000.0,36.0,7.49,155.51,80000.0,24.15,705.0,22.0,23.8,58.0,A,RENT,debt_consolidation,Not Verified,1,0.0625,0.0233,0
27025.0,36.0,7.49,840.53,675000.0,13.44,700.0,24.0,40.7,44.0,A,MORTGAGE,debt_consolidation,Verified,10_plus,0.04,0.0149,0
12000.0,36.0,7.91,375.54,150000.0,13.39,750.0,12.0,21.1,24.0,A,RENT,debt_consolidation,Source Verified,5,0.08,0.03,0
20000.0,36.0,11.48,659.33,40000.0,12.84,710.0,9.0,57.7,25.0,B,MORTGAGE,major_purchase,Source Verified,lt_1,0.5,0.1978,0
24000.0,60.0,14.85,569.08,175000.0,11.38,680.0,8.0,64.1,20.0,C,MORTGAGE,debt_consolidation,Verified,lt_1,0.1371,0.039,1
7050.0,36.0,7.91,220.63,40000.0,20.55,705.0,18.0,21.3,22.0,A,RENT,credit_card,Not Verified,8,0.1762,0.0662,0
9000.0,36.0,5.32,271.04,105000.0,20.22,715.0,11.0,64.8,31.0,A,MORTGAGE,debt_consolidation,Not Verified,8,0.0857,0.031,0
6000.0,36.0,11.99,199.26,27000.0,7.11,690.0,8.0,25.2,10.0,C,RENT,credit_card,Source Verified,4,0.2222,0.0886,1
12600.0,36.0,17.97,455.34,30000.0,29.48,665.0,7.0,25.6,23.0,D,RENT,debt_consolidation,Not Verified,2,0.42,0.1821,1
7000.0,36.0,5.32,210.81,87600.0,28.59,725.0,21.0,53.1,57.0,A,MORTGAGE,credit_card,Source Verified,10_plus,0.0799,0.0289,0
15000.0,60.0,18.49,384.92,36500.0,38.21,695.0,7.0,61.7,13.0,D,RENT,debt_consolidation,Verified,7,0.411,0.1265,1
12000.0,36.0,9.17,382.55,200000.0,8.3,705.0,13.0,50.9,38.0,B,OWN,debt_consolidation,Source Verified,2,0.06,0.023,0
35000.0,36.0,7.91,1095.33,150000.0,21.26,715.0,13.0,65.1,38.0,A,RENT,credit_card,Source Verified,9,0.2333,0.0876,0
24000.0,60.0,9.8,507.58,80000.0,13.14,745.0,11.0,28.0,36.0,B,MORTGAGE,debt_consolidation,Not Verified,4,0.3,0.0761,0
7000.0,36.0,7.91,219.07,105000.0,13.62,675.0,8.0,53.4,24.0,A,MORTGAGE,debt_consolidation,Source Verified,1,0.0667,0.025,0
9800.0,36.0,12.88,329.64,103000.0,16.91,680.0,15.0,5.8,33.0,C,RENT,debt_consolidation,Source Verified,3,0.0951,0.0384,0
15400.0,36.0,5.32,463.77,85000.0,8.92,740.0,9.0,30.5,22.0,A,MORTGAGE,credit_card,Not Verified,lt_1,0.1812,0.0655,0
3000.0,36.0,13.99,102.52,115000.0,17.48,665.0,27.0,69.7,31.0,C,MORTGAGE,home_improvement,Verified,10_plus,0.0261,0.0107,0
12000.0,36.0,12.88,403.64,75000.0,33.53,685.0,34.0,36.8,50.0,C,OWN,medical,Verified,8,0.16,0.0646,0
18000.0,60.0,12.88,408.46,48000.0,30.35,675.0,13.0,58.9,27.0,C,MORTGAGE,credit_card,Verified,unknown,0.375,0.1021,0
4000.0,36.0,10.78,130.54,68000.0,12.35,680.0,12.0,52.1,14.0,B,RENT,home_improvement,Source Verified,lt_1,0.0588,0.023,0
20000.0,36.0,6.49,612.89,121900.0,19.65,785.0,16.0,16.6,42.0,A,RENT,debt_consolidation,Not Verified,1,0.1641,0.0603,0
6000.0,36.0,5.32,180.69,185000.0,7.97,705.0,4.0,44.0,12.0,A,MORTGAGE,home_improvement,Source Verified,3,0.0324,0.0117,0
8000.0,36.0,9.8,257.39,47500.0,19.1,775.0,7.0,22.3,23.0,B,MORTGAGE,debt_consolidation,Source Verified,5,0.1684,0.065,0
20000.0,36.0,11.99,664.2,110000.0,15.15,685.0,9.0,61.7,23.0,C,MORTGAGE,debt_consolidation,Not Verified,2,0.1818,0.0725,0
15200.0,36.0,12.88,511.27,75000.0,33.5,710.0,15.0,59.9,26.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.2027,0.0818,0
8000.0,36.0,12.88,269.09,58000.0,25.59,690.0,14.0,49.0,32.0,C,MORTGAGE,debt_consolidation,Source Verified,lt_1,0.1379,0.0557,0
4000.0,36.0,10.78,130.54,36000.0,0.0,730.0,5.0,0.0,5.0,B,OWN,car,Source Verified,2,0.1111,0.0435,0
28000.0,36.0,5.32,843.22,90000.0,14.96,750.0,9.0,34.5,25.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.3111,0.1124,0
32000.0,36.0,12.88,1076.36,100000.0,23.08,690.0,16.0,80.3,34.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.32,0.1292,0
5000.0,36.0,7.49,155.51,109000.0,5.24,685.0,11.0,32.9,27.0,A,MORTGAGE,debt_consolidation,Not Verified,2,0.0459,0.0171,0
10375.0,36.0,14.85,358.9,45000.0,10.5,660.0,9.0,65.8,9.0,C,RENT,debt_consolidation,Source Verified,3,0.2306,0.0957,0
12000.0,36.0,7.49,373.22,53000.0,21.17,680.0,12.0,54.7,20.0,A,RENT,credit_card,Source Verified,5,0.2264,0.0845,0
5000.0,36.0,8.49,157.82,56000.0,22.72,670.0,9.0,31.7,24.0,B,RENT,other,Source Verified,10_plus,0.0893,0.0338,0
20000.0,36.0,8.49,631.26,65000.0,8.94,710.0,12.0,46.6,43.0,B,MORTGAGE,debt_consolidation,Not Verified,3,0.3077,0.1165,0
35000.0,36.0,18.49,1273.96,109000.0,29.88,680.0,17.0,91.0,26.0,D,MORTGAGE,debt_consolidation,Verified,10_plus,0.3211,0.1403,1
25000.0,36.0,7.91,782.38,151000.0,12.49,715.0,7.0,71.2,18.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.1656,0.0622,0
16000.0,36.0,9.8,514.78,145000.0,32.09,660.0,16.0,71.9,27.0,B,RENT,debt_consolidation,Verified,2,0.1103,0.0426,1
20000.0,36.0,11.99,664.2,118000.0,25.76,705.0,24.0,70.4,34.0,C,MORTGAGE,credit_card,Verified,10_plus,0.1695,0.0675,0
15000.0,36.0,9.8,482.61,55000.0,35.23,760.0,18.0,27.5,31.0,B,RENT,credit_card,Not Verified,2,0.2727,0.1053,0
10000.0,36.0,9.8,321.74,115000.0,16.04,670.0,10.0,58.3,16.0,B,RENT,other,Not Verified,10_plus,0.087,0.0336,0
6200.0,36.0,13.44,210.22,12406.8,22.36,760.0,9.0,18.8,12.0,C,OWN,debt_consolidation,Verified,unknown,0.4997,0.2033,0
16000.0,36.0,9.17,510.07,135000.0,28.08,705.0,15.0,83.9,44.0,B,RENT,debt_consolidation,Not Verified,lt_1,0.1185,0.0453,0
28000.0,36.0,7.91,876.26,230000.0,14.85,720.0,12.0,72.7,17.0,A,MORTGAGE,credit_card,Source Verified,2,0.1217,0.0457,0
15000.0,36.0,9.8,482.61,35880.0,29.83,665.0,3.0,25.9,12.0,B,MORTGAGE,debt_consolidation,Verified,10_plus,0.4181,0.1614,0
12000.0,60.0,10.78,259.6,60000.0,4.36,700.0,17.0,33.9,25.0,B,MORTGAGE,debt_consolidation,Not Verified,2,0.2,0.0519,0
7075.0,36.0,11.48,233.24,34980.0,28.06,660.0,18.0,29.8,21.0,B,RENT,debt_consolidation,Verified,10_plus,0.2023,0.08,0
10000.0,36.0,16.59,354.5,75000.0,13.53,670.0,9.0,79.5,11.0,D,MORTGAGE,credit_card,Not Verified,10_plus,0.1333,0.0567,0
7000.0,36.0,8.49,220.95,50000.0,8.04,665.0,9.0,76.8,18.0,B,MORTGAGE,credit_card,Not Verified,unknown,0.14,0.053,0
5000.0,36.0,14.85,172.96,40000.0,31.35,675.0,16.0,69.2,25.0,C,RENT,other,Not Verified,4,0.125,0.0519,0
6000.0,36.0,11.48,197.8,50000.0,16.73,680.0,8.0,51.4,17.0,B,MORTGAGE,home_improvement,Source Verified,lt_1,0.12,0.0475,0
17000.0,60.0,15.77,411.34,74000.0,27.51,690.0,18.0,18.0,51.0,D,MORTGAGE,debt_consolidation,Verified,unknown,0.2297,0.0667,1
7000.0,36.0,8.49,220.95,25000.0,24.29,715.0,12.0,33.6,21.0,B,OWN,home_improvement,Source Verified,unknown,0.28,0.1061,1
30000.0,36.0,7.91,938.85,100000.0,17.66,695.0,13.0,52.4,21.0,A,MORTGAGE,debt_consolidation,Source Verified,2,0.3,0.1127,0
20000.0,60.0,12.88,453.84,55000.0,19.7,675.0,19.0,66.2,23.0,C,OWN,credit_card,Not Verified,lt_1,0.3636,0.099,0
7000.0,36.0,7.91,219.07,52000.0,8.47,720.0,10.0,16.2,26.0,A,MORTGAGE,debt_consolidation,Verified,10_plus,0.1346,0.0506,0
15600.0,36.0,13.99,533.1,220000.0,7.73,680.0,8.0,76.5,16.0,C,MORTGAGE,debt_consolidation,Verified,4,0.0709,0.0291,0
9000.0,36.0,5.32,271.04,45000.0,15.18,765.0,8.0,37.4,11.0,A,MORTGAGE,credit_card,Not Verified,1,0.2,0.0723,0
21000.0,60.0,18.99,544.64,215000.0,13.04,675.0,16.0,94.2,50.0,E,MORTGAGE,debt_consolidation,Verified,lt_1,0.0977,0.0304,0
10000.0,36.0,9.8,321.74,80000.0,8.94,665.0,6.0,55.3,16.0,B,MORTGAGE,debt_consolidation,Source Verified,1,0.125,0.0483,0
26000.0,36.0,10.78,848.51,88000.0,24.04,700.0,8.0,55.5,15.0,B,MORTGAGE,debt_consolidation,Not Verified,4,0.2955,0.1157,0
19675.0,36.0,12.88,661.8,41000.0,22.34,690.0,15.0,43.9,24.0,C,OWN,credit_card,Not Verified,unknown,0.4799,0.1937,1
10000.0,36.0,9.8,321.74,45000.0,27.97,690.0,8.0,37.3,20.0,B,RENT,credit_card,Verified,4,0.2222,0.0858,0
11500.0,36.0,7.91,359.9,65000.0,21.94,715.0,16.0,25.7,23.0,A,RENT,debt_consolidation,Not Verified,7,0.1769,0.0664,0
21000.0,60.0,14.85,497.94,120000.0,18.79,680.0,13.0,61.7,21.0,C,MORTGAGE,home_improvement,Not Verified,7,0.175,0.0498,0
3500.0,36.0,8.49,110.48,54000.0,11.33,705.0,7.0,5.9,12.0,B,RENT,debt_consolidation,Not Verified,1,0.0648,0.0246,1
13500.0,36.0,6.99,416.78,42000.0,12.83,700.0,7.0,70.0,25.0,A,MORTGAGE,home_improvement,Not Verified,10_plus,0.3214,0.1191,0
15200.0,36.0,9.17,484.56,136000.0,9.35,705.0,11.0,67.0,35.0,B,RENT,credit_card,Verified,10_plus,0.1118,0.0428,0
4900.0,36.0,8.49,154.66,43000.0,5.92,705.0,7.0,20.3,11.0,B,RENT,debt_consolidation,Not Verified,lt_1,0.114,0.0432,0
1000.0,36.0,14.85,34.6,9000.0,28.46,670.0,6.0,16.4,13.0,C,RENT,other,Source Verified,unknown,0.1111,0.0461,0
8000.0,36.0,10.78,261.08,60000.0,13.59,660.0,15.0,42.3,26.0,B,MORTGAGE,credit_card,Source Verified,7,0.1333,0.0522,0
10000.0,36.0,9.8,321.74,68000.0,10.08,690.0,9.0,35.9,10.0,B,MORTGAGE,debt_consolidation,Source Verified,8,0.1471,0.0568,0
10000.0,60.0,23.13,282.66,30000.0,19.92,685.0,5.0,56.4,6.0,F,RENT,debt_consolidation,Verified,1,0.3333,0.1131,1
26900.0,36.0,11.99,893.34,125000.0,21.6,710.0,11.0,77.0,22.0,C,MORTGAGE,credit_card,Source Verified,lt_1,0.2152,0.0858,1
35000.0,36.0,17.97,1264.81,115000.0,16.1,770.0,15.0,4.2,22.0,D,RENT,debt_consolidation,Verified,4,0.3043,0.132,0
8000.0,36.0,12.88,269.09,42000.0,10.23,670.0,9.0,51.4,11.0,C,MORTGAGE,debt_consolidation,Verified,7,0.1905,0.0769,0
10800.0,36.0,10.78,352.46,58000.0,11.94,670.0,7.0,55.3,10.0,B,RENT,debt_consolidation,Not Verified,4,0.1862,0.0729,1
25000.0,36.0,11.48,824.17,110000.0,14.3,710.0,11.0,34.7,20.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2273,0.0899,0
9000.0,36.0,7.49,279.92,64000.0,12.32,700.0,21.0,11.1,55.0,A,MORTGAGE,debt_consolidation,Source Verified,9,0.1406,0.0525,0
16000.0,36.0,9.17,510.07,55000.0,17.11,710.0,14.0,48.5,30.0,B,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.2909,0.1113,0
13625.0,36.0,13.44,461.98,31000.0,17.58,705.0,20.0,18.6,34.0,C,OWN,debt_consolidation,Source Verified,3,0.4395,0.1788,1
5000.0,36.0,11.48,164.84,52000.0,18.23,720.0,12.0,21.3,25.0,B,MORTGAGE,debt_consolidation,Not Verified,5,0.0962,0.038,0
29325.0,36.0,9.17,934.85,58656.0,26.43,745.0,8.0,92.8,19.0,B,MORTGAGE,credit_card,Not Verified,unknown,0.4999,0.1913,0
19200.0,36.0,7.49,597.16,95000.0,16.94,705.0,33.0,34.7,60.0,A,MORTGAGE,credit_card,Not Verified,9,0.2021,0.0754,0
16000.0,60.0,13.99,372.21,40000.0,30.81,730.0,24.0,21.5,47.0,C,MORTGAGE,debt_consolidation,Source Verified,5,0.4,0.1117,0
30000.0,36.0,17.97,1084.13,79000.0,21.89,665.0,8.0,60.9,29.0,D,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.3797,0.1647,0
4500.0,36.0,15.77,157.7,68200.0,18.13,690.0,23.0,37.2,49.0,D,RENT,debt_consolidation,Not Verified,4,0.066,0.0277,1
10000.0,36.0,6.99,308.73,54000.0,14.96,705.0,10.0,38.0,19.0,A,RENT,credit_card,Verified,10_plus,0.1852,0.0686,0
10000.0,36.0,13.44,339.07,102000.0,2.64,695.0,8.0,26.5,16.0,C,MORTGAGE,other,Verified,5,0.098,0.0399,0
12000.0,36.0,8.49,378.76,95000.0,12.35,670.0,12.0,61.9,21.0,B,OWN,debt_consolidation,Source Verified,10_plus,0.1263,0.0478,0
7000.0,36.0,6.49,214.52,78000.0,13.37,815.0,9.0,7.9,20.0,A,RENT,debt_consolidation,Not Verified,10_plus,0.0897,0.033,0
8000.0,36.0,12.88,269.09,125400.0,12.92,660.0,17.0,53.3,36.0,C,MORTGAGE,credit_card,Not Verified,10_plus,0.0638,0.0258,1
9000.0,36.0,10.78,293.72,50000.0,24.74,670.0,7.0,35.4,23.0,B,MORTGAGE,debt_consolidation,Source Verified,9,0.18,0.0705,0
11200.0,36.0,6.49,343.22,58000.0,28.35,715.0,12.0,60.0,14.0,A,RENT,credit_card,Not Verified,4,0.1931,0.071,0
12000.0,36.0,7.49,373.22,88000.0,14.01,685.0,11.0,65.3,24.0,A,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.1364,0.0509,0
9000.0,36.0,17.27,322.09,48000.0,38.68,700.0,12.0,67.1,20.0,D,RENT,credit_card,Source Verified,10_plus,0.1875,0.0805,1
12225.0,36.0,16.59,433.37,94000.0,10.62,670.0,10.0,82.0,20.0,D,MORTGAGE,debt_consolidation,Source Verified,unknown,0.1301,0.0553,0
21000.0,60.0,16.59,517.29,65000.0,34.71,695.0,21.0,78.0,33.0,D,MORTGAGE,other,Verified,unknown,0.3231,0.0955,1
10000.0,36.0,13.44,339.07,83000.0,15.17,675.0,9.0,36.0,28.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.1205,0.049,0
22675.0,60.0,21.48,619.58,72000.0,20.06,680.0,30.0,22.2,41.0,E,MORTGAGE,home_improvement,Verified,lt_1,0.3149,0.1033,0
15125.0,60.0,23.13,427.52,45000.0,27.02,705.0,17.0,25.5,30.0,F,RENT,debt_consolidation,Source Verified,lt_1,0.3361,0.114,0
6000.0,36.0,11.48,197.8,28000.0,19.72,695.0,9.0,51.0,9.0,B,RENT,debt_consolidation,Verified,9,0.2143,0.0848,0
9000.0,36.0,11.48,296.7,42000.0,31.46,685.0,10.0,84.6,28.0,B,MORTGAGE,debt_consolidation,Verified,4,0.2143,0.0848,0
20950.0,60.0,17.97,531.66,87500.0,10.81,735.0,7.0,7.6,17.0,D,MORTGAGE,debt_consolidation,Not Verified,5,0.2394,0.0729,0
12000.0,36.0,6.49,367.74,223000.0,7.22,740.0,25.0,19.3,52.0,A,OWN,debt_consolidation,Not Verified,3,0.0538,0.0198,0
2500.0,36.0,13.99,85.44,130000.0,22.39,725.0,8.0,94.8,21.0,C,RENT,vacation,Verified,10_plus,0.0192,0.0079,0
14000.0,36.0,6.99,432.22,73000.0,32.63,700.0,15.0,50.0,30.0,A,MORTGAGE,credit_card,Verified,7,0.1918,0.071,0
16100.0,36.0,13.99,550.19,35000.0,20.27,750.0,21.0,17.4,26.0,C,OWN,credit_card,Not Verified,6,0.46,0.1886,1
8000.0,36.0,8.49,252.51,75000.0,19.06,670.0,11.0,58.5,18.0,B,OWN,credit_card,Not Verified,1,0.1067,0.0404,0
2400.0,36.0,13.99,82.02,47000.0,35.59,710.0,13.0,56.0,22.0,C,MORTGAGE,vacation,Verified,7,0.0511,0.0209,0
16000.0,60.0,8.49,328.19,84000.0,19.06,755.0,24.0,20.7,29.0,B,MORTGAGE,credit_card,Not Verified,10_plus,0.1905,0.0469,0
8000.0,36.0,6.99,246.99,78000.0,13.49,730.0,9.0,50.1,17.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.1026,0.038,0
22000.0,60.0,11.99,489.27,62000.0,14.73,710.0,10.0,31.6,16.0,C,MORTGAGE,debt_consolidation,Not Verified,1,0.3548,0.0947,0
3600.0,36.0,12.88,121.1,98000.0,32.83,660.0,26.0,88.7,42.0,C,RENT,moving,Verified,10_plus,0.0367,0.0148,0
7000.0,36.0,9.8,225.22,36000.0,21.4,710.0,18.0,36.0,30.0,B,RENT,debt_consolidation,Not Verified,10_plus,0.1944,0.0751,1
18000.0,36.0,13.44,610.32,108000.0,16.26,660.0,6.0,87.7,13.0,C,RENT,credit_card,Source Verified,10_plus,0.1667,0.0678,0
13700.0,36.0,8.49,432.42,29826.0,28.65,710.0,15.0,24.1,20.0,B,RENT,credit_card,Not Verified,unknown,0.4593,0.174,0
11150.0,36.0,17.97,402.94,78000.0,34.95,685.0,18.0,42.5,27.0,D,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.1429,0.062,0
26000.0,36.0,10.78,848.51,89000.0,19.71,685.0,19.0,54.5,35.0,B,MORTGAGE,credit_card,Source Verified,10_plus,0.2921,0.1144,0
20000.0,60.0,13.44,459.58,80000.0,26.79,675.0,16.0,93.1,23.0,C,RENT,credit_card,Source Verified,4,0.25,0.0689,0
29200.0,60.0,12.88,662.6,90000.0,7.59,685.0,16.0,39.0,25.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.3244,0.0883,0
32000.0,36.0,11.99,1062.71,150000.0,13.46,695.0,20.0,86.3,29.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.2133,0.085,0
7500.0,36.0,5.32,225.87,100000.0,4.62,700.0,9.0,51.2,25.0,A,MORTGAGE,credit_card,Source Verified,10_plus,0.075,0.0271,0
12000.0,60.0,13.44,275.75,54000.0,6.07,690.0,10.0,46.7,20.0,C,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2222,0.0613,1
7500.0,36.0,13.99,256.3,43033.0,12.35,690.0,5.0,41.7,11.0,C,RENT,credit_card,Source Verified,10_plus,0.1743,0.0715,1
15000.0,60.0,17.97,380.66,88915.0,33.26,685.0,10.0,93.0,36.0,D,MORTGAGE,debt_consolidation,Verified,5,0.1687,0.0514,1
5000.0,36.0,20.5,187.1,18406.0,31.89,690.0,14.0,45.8,15.0,E,RENT,other,Verified,3,0.2717,0.122,0
